user_id,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before,search_term_count,last_30days_sp_impressions,last_30days_sp_clicks,sp_ctr_30d,last_30days_sb_impressions,last_30days_sb_clicks,sb_ctr_30d,avg_click_interval_seconds,impression_day_count,click_day_count,last_impression_time_diff_seconds,last_click_time_diff_seconds
AMZN_USR_23420,1,28,3,15,1,8,0,5,310.4400,10,"","","","","","","","","",2024-12-31T18:43:24.000Z,53,28,3,0.10714285714285714,"","",0.0,947382.5,20,4,132749,797714
AMZN_USR_49576,1,17,4,7,2,2,0,"","","","","","","","","","","","",2024-12-29T10:51:52.000Z,116,17,4,0.23529411764705882,26,6,0.23076923076923078,1434857.7692307692,30,12,220088,449269
AMZN_USR_51697,1,32,2,20,1,4,1,"","","","","","","","","","","","",2024-12-31T20:54:57.000Z,55,32,2,0.0625,"","",0.0,1213572.0,19,2,17161,178832
AMZN_USR_40899,1,14,3,7,1,4,0,"","","","","","","","","","","","",2024-12-29T05:47:04.000Z,98,14,3,0.21428571428571427,0,0,0.0,1961200.0,18,7,302119,584825
AMZN_USR_23341,1,7,2,3,2,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T11:50:58.000Z,57,7,2,0.2857142857142857,"","",0.0,306078.0,6,2,43742,625375
AMZN_USR_40792,1,32,2,16,1,3,0,"","","","","","","","","","","","",2024-12-30T00:39:11.000Z,58,32,2,0.0625,"","",0.0,1140695.0,17,2,189254,1274189
AMZN_USR_38286,1,30,7,17,5,7,2,"","","","","","","","","","","","",2024-12-31T18:26:28.000Z,74,30,7,0.23333333333333334,"","",0.0,907155.619047619,19,7,70851,306443
AMZN_USR_37161,1,9,4,4,2,1,1,"","","","","","","","","","","","",2024-12-31T10:13:56.000Z,27,9,4,0.4444444444444444,"","",0.0,956449.8333333334,8,4,327875,348651
AMZN_USR_45072,1,4,1,1,1,0,1,"","","","","","","","","","","","",2024-12-29T06:15:02.000Z,14,4,1,0.25,"","",0.0,"",3,1,732499,260949
AMZN_USR_28208,1,22,3,11,1,2,0,"","","","","","","","","","","","",2024-12-31T16:40:13.000Z,64,22,3,0.13636363636363635,10,1,0.1,980065.0,23,4,39712,715697
AMZN_USR_45123,1,9,3,4,1,3,1,"","","","","","","","","","","","",2024-12-31T13:03:27.000Z,48,9,3,0.3333333333333333,14,1,0.07142857142857142,1225126.0,17,4,92305,39393
AMZN_USR_48160,1,9,1,2,0,0,0,"","","","","","","","","","","","",2024-12-30T05:46:51.000Z,24,9,1,0.1111111111111111,"","",0.0,"",9,1,466390,1995517
AMZN_USR_45922,1,16,5,9,3,1,1,"","","","","","","","","","","","",2024-12-31T12:08:30.000Z,89,16,5,0.3125,"","",0.0,2103268.466666667,21,6,42690,117201
AMZN_USR_29918,1,6,5,5,1,2,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T17:19:56.000Z,70,6,5,0.8333333333333334,10,1,0.1,1874355.911111111,35,10,24004,125634
AMZN_USR_31379,1,19,4,9,2,2,0,"","","","","","","","","","","","",2024-12-29T21:26:20.000Z,89,19,4,0.21052631578947367,"","",0.0,829058.0,14,4,225436,631441
AMZN_USR_26631,1,12,4,6,3,1,1,1,149.9700,3,3,311.9600,11,2,251.9600,8,2,251.9600,8,2024-12-31T07:15:23.000Z,26,12,4,0.3333333333333333,"","",0.0,655488.1666666666,10,4,60277,198826
AMZN_USR_38682,1,22,6,9,1,0,1,"","","","","","","","","","","","",2024-12-28T08:30:56.000Z,46,22,6,0.2727272727272727,"","",0.0,847227.2666666667,15,5,434244,314944
AMZN_USR_26184,1,11,1,7,0,5,0,"","","","","","","","","","","","",2024-12-31T06:48:05.000Z,41,11,1,0.09090909090909091,12,1,0.08333333333333333,1182896.8,24,5,80939,2383700
AMZN_USR_51220,1,16,1,6,1,2,0,"","","","","","","","","","","","",2024-12-31T20:40:40.000Z,24,16,1,0.0625,"","",0.0,"",12,1,11960,1211871
AMZN_USR_23419,1,6,1,3,0,0,0,"","","","","","","","","","","","",2024-12-29T07:03:02.000Z,19,6,1,0.16666666666666666,"","",0.0,920618.0,5,2,525378,1675989
AMZN_USR_21569,1,22,7,15,3,6,2,"","","","","","","","","","","","",2024-12-31T14:24:42.000Z,125,22,7,0.3181818181818182,17,2,0.11764705882352941,961434.6666666666,23,8,34518,142133
AMZN_USR_43481,1,23,5,10,1,3,0,"","","","","","","","","","","","",2024-12-30T18:20:12.000Z,109,23,5,0.21739130434782608,"","",0.0,2168666.1666666665,33,8,106788,615763
AMZN_USR_36435,1,25,5,12,2,2,0,"","","","","","","","","","","","",2024-12-31T03:00:15.000Z,75,25,5,0.2,"","",0.0,791059.6,18,5,75585,569120
AMZN_USR_19466,1,7,0,5,0,1,0,"","","","","","","","","","","","",2024-12-31T17:40:43.000Z,15,7,0,0.0,"","",0.0,74701.0,17,2,271386,4530681
AMZN_USR_28475,1,10,3,4,2,1,0,"","","","","","","","","","","","",2024-12-31T20:33:05.000Z,71,10,3,0.3,"","",0.0,1200554.5,10,4,221904,564298
AMZN_USR_48202,1,23,4,8,2,3,0,"","","",3,327.9200,11,0,0.0000,0,0,0.0000,0,2024-12-31T14:37:11.000Z,55,23,4,0.17391304347826086,"","",0.0,1044481.4,20,5,100213,501387
AMZN_USR_51260,1,23,8,13,6,5,0,"","","","","","","","","","","","",2024-12-31T00:27:55.000Z,81,23,8,0.34782608695652173,"","",0.0,750834.1428571428,17,6,89388,495835
AMZN_USR_44350,1,10,1,5,0,1,0,"","","","","","","","","","","","",2024-12-28T20:14:44.000Z,34,10,1,0.1,9,3,0.3333333333333333,1287529.3333333333,21,4,12912,232124
AMZN_USR_24633,1,10,2,7,2,2,1,"","","","","","","","","","","","",2024-12-29T15:30:20.000Z,39,10,2,0.2,13,1,0.07692307692307693,2410780.6666666665,23,6,78199,321123
AMZN_USR_23836,1,26,3,19,1,7,0,"","","","","","","","","","","","",2024-12-31T18:53:16.000Z,116,26,3,0.11538461538461539,20,5,0.25,970282.5357142857,24,8,18404,134285
AMZN_USR_30646,1,15,2,6,0,1,0,"","","",3,304.9500,9,2,144.9500,5,2,144.9500,5,2024-12-31T04:07:40.000Z,72,15,2,0.13333333333333333,"","",0.0,489126.0,11,2,257003,1441551
AMZN_USR_50949,1,14,1,7,0,2,0,"","","","","","","","","","","","",2024-12-31T11:53:26.000Z,57,14,1,0.07142857142857142,20,3,0.15,831062.6666666666,22,4,70234,500181
AMZN_USR_36762,1,5,5,4,1,1,0,1,192.0000,4,"","","","","","","","","",2024-12-30T12:29:34.000Z,47,5,5,1.0,"","",0.0,495655.8,5,4,374994,1214483
AMZN_USR_52033,1,4,0,2,0,0,0,5,506.8900,17,"","","","","","","","","",2024-12-29T15:31:43.000Z,44,4,0,0.0,16,1,0.0625,"",16,1,28413,1624314
AMZN_USR_40574,1,33,7,16,3,4,1,"","","","","","","","","","","","",2024-12-31T15:09:54.000Z,66,33,7,0.21212121212121213,"","",0.0,1113696.2857142857,23,7,31806,117049
AMZN_USR_33393,1,22,6,9,4,4,0,"","","","","","","","","","","","",2024-12-30T08:20:09.000Z,74,22,6,0.2727272727272727,0,0,0.0,1433814.0,28,10,142791,462317
AMZN_USR_44573,1,16,2,8,1,1,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T07:59:17.000Z,47,16,2,0.125,"","",0.0,2221417.6,24,5,231317,280772
AMZN_USR_33216,1,16,6,6,4,2,1,"","","",2,98.9600,7,1,59.9600,4,0,0.0000,0,2024-12-31T04:24:39.000Z,61,16,6,0.375,14,2,0.14285714285714285,1060118.5,22,9,70521,119535
AMZN_USR_25414,1,12,2,5,0,1,0,"","","","","","","","","","","","",2024-12-30T22:00:15.000Z,46,12,2,0.16666666666666666,"","",0.0,581377.0,9,2,290374,1389999
AMZN_USR_30430,1,13,0,9,0,3,0,4,203.4900,12,"","","","","","","","","",2024-12-31T01:37:36.000Z,27,13,0,0.0,"","",0.0,"",14,0,80544,""
AMZN_USR_41830,1,11,4,6,1,4,0,1,80.0000,2,"","","","","","","","","",2024-12-31T15:22:38.000Z,26,11,4,0.36363636363636365,"","",0.0,829193.8333333334,9,4,31042,551838
AMZN_USR_44257,1,23,6,12,2,4,0,"","","","","","","","","","","","",2024-12-30T23:48:49.000Z,97,23,6,0.2608695652173913,"","",0.0,1765396.3214285714,24,7,126727,951201
AMZN_USR_33887,1,12,2,7,1,2,0,2,159.9600,10,1,29.0000,2,1,29.0000,2,1,29.0000,2,2024-12-30T14:41:11.000Z,30,12,2,0.16666666666666666,"","",0.0,1949391.0,11,2,178489,467496
AMZN_USR_33285,1,11,1,7,1,4,0,"","","","","","","","","","","","",2024-12-31T20:01:50.000Z,54,11,1,0.09090909090909091,"","",0.0,"",10,1,35475,531940
AMZN_USR_52083,1,28,7,13,2,3,0,"","","","","","","","","","","","",2024-12-29T04:28:03.000Z,59,28,7,0.25,"","",0.0,670822.1904761905,18,7,260853,899420
AMZN_USR_37867,1,30,6,17,3,6,1,"","","","","","","","","","","","",2024-12-31T18:18:51.000Z,60,30,6,0.2,"","",0.0,1118875.0666666667,23,6,20469,198599
AMZN_USR_47978,1,9,5,4,2,3,1,"","","",1,29.9800,3,0,0.0000,0,0,0.0000,0,2024-12-31T17:50:28.000Z,25,9,5,0.5555555555555556,"","",0.0,1059446.8,7,5,346703,285620
AMZN_USR_32579,1,27,5,16,3,5,0,"","","","","","","","","","","","",2024-12-31T20:09:00.000Z,71,27,5,0.18518518518518517,10,1,0.1,837436.2,23,6,127052,551599
AMZN_USR_47108,1,25,4,12,3,4,0,"","","","","","","","","","","","",2024-12-31T16:50:56.000Z,89,25,4,0.16,"","",0.0,509370.1666666667,17,4,40522,705596
AMZN_USR_35240,1,10,3,4,1,1,1,"","","","","","","","","","","","",2024-12-29T11:24:07.000Z,52,10,3,0.3,"","",0.0,1623027.2424242424,24,11,218153,242948
AMZN_USR_37985,1,25,1,10,0,3,0,2,247.9200,8,"","","","","","","","","",2024-12-31T21:13:43.000Z,68,25,1,0.04,"","",0.0,"",16,1,158941,1325986
AMZN_USR_33905,1,6,1,4,1,0,1,"","","","","","","","","","","","",2024-12-27T06:22:28.000Z,18,6,1,0.16666666666666666,"","",0.0,"",6,1,708654,409052
AMZN_USR_24343,1,18,2,7,2,2,0,"","","",1,160.0000,4,1,160.0000,4,0,0.0000,0,2024-12-29T18:12:25.000Z,27,18,2,0.1111111111111111,"","",0.0,2656306.0,19,4,260304,585953
AMZN_USR_38969,1,28,4,17,2,7,0,"","","","","","","","","","","","",2024-12-31T20:54:42.000Z,84,28,4,0.14285714285714285,"","",0.0,1911419.1666666667,29,9,11118,826713
AMZN_USR_22458,1,12,6,4,4,2,2,"","","","","","","","","","","","",2024-12-31T09:19:28.000Z,50,12,6,0.5,"","",0.0,2277573.577777778,24,10,52832,79845
AMZN_USR_19820,1,12,2,7,1,2,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T09:36:25.000Z,43,12,2,0.16666666666666666,11,2,0.18181818181818182,2306989.111111111,31,8,51815,332962
AMZN_USR_38033,1,38,10,16,4,7,1,"","","","","","","","","","","","",2024-12-31T12:17:28.000Z,80,38,10,0.2631578947368421,"","",0.0,978732.8,26,9,42152,358346
AMZN_USR_38029,1,8,0,4,0,2,0,"","","","","","","","","","","","",2024-12-31T17:21:42.000Z,44,8,0,0.0,11,3,0.2727272727272727,413548.0,18,2,23898,1106756
AMZN_USR_49658,1,16,4,8,1,2,0,"","","",2,131.9500,9,0,0.0000,0,0,0.0000,0,2024-12-31T19:55:49.000Z,51,16,4,0.25,11,5,0.45454545454545453,816660.3333333334,17,8,14651,763802
AMZN_USR_51348,1,24,9,11,4,3,0,"","","","","","","","","","","","",2024-12-31T18:56:09.000Z,101,24,9,0.375,28,4,0.14285714285714285,763444.0,24,10,18231,632780
AMZN_USR_43138,1,24,3,11,2,4,1,"","","","","","","","","","","","",2024-12-31T14:38:10.000Z,64,24,3,0.125,12,0,0.0,1751666.1785714286,39,8,33710,289032
AMZN_USR_44489,1,7,2,4,1,1,1,"","","",4,302.4500,10,3,250.4500,6,0,0.0000,0,2024-12-29T00:28:52.000Z,55,7,2,0.2857142857142857,"","",0.0,1843994.0,6,2,272512,257468
AMZN_USR_35652,1,8,3,4,1,1,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T02:18:51.000Z,47,8,3,0.375,"","",0.0,877796.0,20,5,82076,216932
AMZN_USR_18563,1,8,2,4,1,1,0,"","","",1,83.9700,3,0,0.0000,0,0,0.0000,0,2024-12-31T15:21:03.000Z,43,8,2,0.25,9,3,0.3333333333333333,1572251.0,21,9,198739,958092
AMZN_USR_28331,1,18,2,7,2,2,2,"","","","","","","","","","","","",2024-12-31T14:28:03.000Z,28,18,2,0.1111111111111111,"","",0.0,151324.0,15,2,34317,135016
AMZN_USR_34539,1,27,5,11,3,7,1,"","","","","","","","","","","","",2024-12-31T10:41:50.000Z,74,27,5,0.18518518518518517,"","",0.0,1278558.6,17,5,47890,212742
AMZN_USR_24172,1,29,3,16,2,4,0,"","","","","","","","","","","","",2024-12-31T02:14:19.000Z,53,29,3,0.10344827586206896,"","",0.0,817124.6666666666,22,3,78341,992341
AMZN_USR_28889,1,12,3,8,3,2,0,"","","",3,251.9700,9,3,251.9700,9,3,251.9700,9,2024-12-30T12:53:14.000Z,60,12,3,0.25,"","",0.0,819011.5333333333,17,6,126406,418560
AMZN_USR_34734,1,7,4,4,2,1,0,"","","",1,103.9600,4,0,0.0000,0,0,0.0000,0,2024-12-31T09:38:47.000Z,45,7,4,0.5714285714285714,0,0,0.0,2202623.6666666665,15,9,326054,436727
AMZN_USR_26164,1,13,1,6,1,3,0,"","","","","","","","","","","","",2024-12-29T05:54:54.000Z,24,13,1,0.07692307692307693,"","",0.0,2404367.1666666665,29,3,239713,1021103
AMZN_USR_51836,1,9,4,3,2,0,1,1,77.9700,4,1,106.5000,5,1,106.5000,5,1,106.5000,5,2024-12-31T02:28:08.000Z,66,9,4,0.4444444444444444,18,4,0.2222222222222222,2132012.4916666667,43,16,120202,70793
AMZN_USR_47432,1,25,11,15,3,3,1,"","","","","","","","","","","","",2024-12-31T03:59:12.000Z,69,25,11,0.44,"","",0.0,791578.1090909091,17,10,87600,427062
AMZN_USR_42478,1,9,2,3,1,1,1,2,223.9600,12,0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T18:25:18.000Z,19,9,2,0.2222222222222222,"","",0.0,1371420.0,5,2,20082,245059
AMZN_USR_19136,1,29,2,11,1,3,0,"","","","","","","","","","","","",2024-12-31T06:39:57.000Z,79,29,2,0.06896551724137931,"","",0.0,1224053.0,21,2,62403,828555
AMZN_USR_24900,1,17,2,8,0,2,0,"","","","","","","","","","","","",2024-12-30T19:55:05.000Z,103,17,2,0.11764705882352941,13,5,0.38461538461538464,665033.5555555555,22,8,48430,977698
AMZN_USR_23645,1,14,3,6,2,2,1,"","","","","","","","","","","","",2024-12-31T15:06:45.000Z,28,14,3,0.21428571428571427,"","",0.0,1211468.0,13,3,31995,402147
AMZN_USR_32078,1,15,1,4,0,0,0,"","","","","","","","","","","","",2024-12-31T17:57:06.000Z,28,15,1,0.06666666666666667,"","",0.0,"",13,1,591626,2220443
AMZN_USR_28659,1,9,4,5,2,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T07:40:37.000Z,21,9,4,0.4444444444444444,"","",0.0,976115.8333333334,7,3,58763,712778
AMZN_USR_26910,1,15,2,7,1,1,0,"","","","","","","","","","","","",2024-12-31T20:32:28.000Z,43,15,2,0.13333333333333333,10,2,0.2,781221.8333333334,18,4,21388,534573
AMZN_USR_47043,1,24,8,9,4,3,2,"","","","","","","","","","","","",2024-12-31T04:01:39.000Z,82,24,8,0.3333333333333333,"","",0.0,828575.3571428572,18,6,258883,373080
AMZN_USR_51145,1,13,2,7,0,2,0,"","","","","","","","","","","","",2024-12-28T22:47:16.000Z,31,13,2,0.15384615384615385,"","",0.0,895079.0,10,2,263564,1470440
AMZN_USR_39966,1,14,2,6,1,3,0,"","","",1,167.9600,5,0,0.0000,0,0,0.0000,0,2024-12-31T13:36:44.000Z,27,14,2,0.14285714285714285,"","",0.0,1330558.6,23,5,37396,1010381
AMZN_USR_33222,1,20,7,10,3,3,1,"","","","","","","","","","","","",2024-12-31T04:20:06.000Z,139,20,7,0.35,38,3,0.07894736842105263,883962.2888888889,26,9,70794,148956
AMZN_USR_28286,1,13,4,7,1,1,0,"","","","","","","","","","","","",2024-12-31T18:02:18.000Z,39,13,4,0.3076923076923077,"","",0.0,1718549.3333333333,22,7,26950,983721
AMZN_USR_40882,1,27,1,15,1,6,0,"","","","","","","","","","","","",2024-12-31T05:40:06.000Z,48,27,1,0.037037037037037035,"","",0.0,"",18,1,65994,796321
AMZN_USR_39969,1,12,1,6,0,3,0,"","","","","","","","","","","","",2024-12-31T21:22:41.000Z,30,12,1,0.08333333333333333,"","",0.0,"",11,1,9439,1668606
AMZN_USR_27221,1,21,11,11,4,3,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T17:52:21.000Z,68,21,11,0.5238095238095238,0,0,0.0,1395367.2051282052,28,11,24923,22059
AMZN_USR_27513,1,8,1,7,0,3,0,"","","","","","","","","","","","",2024-12-30T23:43:10.000Z,17,8,1,0.125,"","",0.0,"",7,1,87410,1561899
AMZN_USR_22204,1,11,3,6,2,3,0,"","","","","","","","","","","","",2024-12-31T07:15:01.000Z,55,11,3,0.2727272727272727,"","",0.0,632454.6666666666,12,3,60299,635766
AMZN_USR_47648,1,39,11,15,4,3,1,"","","","","","","","","","","","",2024-12-31T21:28:43.000Z,67,39,11,0.28205128205128205,"","",0.0,920867.3090909091,23,11,9077,402133
AMZN_USR_46290,1,47,9,25,3,8,1,"","","","","","","","","","","","",2024-12-31T03:06:41.000Z,97,47,9,0.19148936170212766,"","",0.0,738648.4444444445,26,7,75199,350761
AMZN_USR_23246,1,41,12,19,8,8,2,1,107.9700,3,3,305.9200,10,2,279.9200,8,2,279.9200,8,2024-12-31T18:04:22.000Z,84,41,12,0.2926829268292683,"","",0.0,962125.3956043957,27,11,50515,316802
AMZN_USR_26579,1,30,6,14,5,4,3,"","","","","","","","","","","","",2024-12-31T20:23:44.000Z,59,30,6,0.2,"","",0.0,841811.8666666667,16,5,12976,99856
AMZN_USR_33419,1,12,5,7,2,4,0,"","","","","","","","","","","","",2024-12-31T13:07:14.000Z,30,12,5,0.4166666666666667,"","",0.0,1121368.8,8,4,214341,494391
AMZN_USR_29946,1,23,2,12,1,5,0,1,59.9700,3,3,253.9600,9,1,160.0000,4,0,0.0000,0,2024-12-31T15:13:53.000Z,55,23,2,0.08695652173913043,"","",0.0,1911426.0,29,4,73064,673476
AMZN_USR_27477,1,34,6,17,3,9,2,"","","","","","","","","","","","",2024-12-31T20:51:35.000Z,67,34,6,0.17647058823529413,"","",0.0,828348.1333333333,18,5,38659,211997
AMZN_USR_50004,1,8,4,3,3,0,1,"","","",2,239.9600,6,1,40.0000,2,1,40.0000,2,2024-12-31T03:58:43.000Z,59,8,4,0.5,13,2,0.15384615384615385,1371794.5,24,7,30820,137288
AMZN_USR_31892,1,23,3,13,1,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-28T19:02:30.000Z,81,23,3,0.13043478260869565,0,0,0.0,1635192.711111111,38,10,335250,639135
AMZN_USR_33734,1,20,6,11,4,5,2,"","","",1,105.0000,5,0,0.0000,0,0,0.0000,0,2024-12-31T20:01:26.000Z,44,20,6,0.3,"","",0.0,1032377.6,14,6,167257,329047
AMZN_USR_49850,1,14,1,7,0,3,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T06:30:54.000Z,40,14,1,0.07142857142857142,"","",0.0,1207984.0,30,10,62946,1618076
AMZN_USR_23959,1,13,1,10,0,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T15:54:57.000Z,19,13,1,0.07692307692307693,"","",0.0,"",11,1,115503,1674560
AMZN_USR_33029,1,22,6,9,1,2,0,"","","","","","","","","","","","",2024-12-30T12:48:56.000Z,40,22,6,0.2727272727272727,"","",0.0,684077.6,17,6,126664,730313
AMZN_USR_46925,1,8,0,2,0,1,0,"","","","","","","","","","","","",2024-12-28T22:09:39.000Z,41,8,0,0.0,"","",0.0,"",7,0,265821,""
AMZN_USR_22261,1,12,1,8,0,1,0,"","","",1,52.0000,4,0,0.0000,0,0,0.0000,0,2024-12-27T04:25:53.000Z,49,12,1,0.08333333333333333,16,2,0.125,475073.3333333333,18,2,74738,1183301
AMZN_USR_49528,1,33,10,16,6,6,2,"","","","","","","","","","","","",2024-12-31T13:03:38.000Z,72,33,10,0.30303030303030304,"","",0.0,859149.911111111,23,9,39382,178798
AMZN_USR_21252,1,6,3,3,1,1,1,"","","","","","","","","","","","",2024-12-31T01:36:35.000Z,44,6,3,0.5,0,0,0.0,2134804.8666666667,16,6,269356,386412
AMZN_USR_24802,1,20,3,9,2,2,0,"","","","","","","","","","","","",2024-12-30T10:30:15.000Z,47,20,3,0.15,"","",0.0,467135.3333333333,17,3,207545,1110417
AMZN_USR_20989,1,21,1,11,1,4,0,"","","","","","","","","","","","",2024-12-31T12:39:15.000Z,46,21,1,0.047619047619047616,"","",0.0,"",15,1,40845,1039784
AMZN_USR_37170,1,8,3,3,2,1,0,"","","",1,48.0000,1,0,0.0000,0,0,0.0000,0,2024-12-30T19:10:33.000Z,22,8,3,0.375,"","",0.0,1304394.6666666667,8,3,103767,547062
AMZN_USR_33370,1,11,2,5,0,1,0,"","","","","","","","","","","","",2024-12-28T20:57:05.000Z,89,11,2,0.18181818181818182,0,0,0.0,1835586.6,17,6,345405,1477820
AMZN_USR_32891,1,13,5,5,2,1,0,"","","","","","","","","","","","",2024-12-31T10:31:35.000Z,71,13,5,0.38461538461538464,"","",0.0,596279.0,10,4,121810,1154815
AMZN_USR_30485,1,9,1,3,1,1,0,"","","",1,106.5000,6,0,0.0000,0,0,0.0000,0,2024-12-31T13:25:44.000Z,20,9,1,0.1111111111111111,"","",0.0,2094588.0,20,2,371706,632214
AMZN_USR_46569,1,10,3,3,2,2,0,"","","","","","","","","","","","",2024-12-30T02:49:26.000Z,23,10,3,0.3,"","",0.0,2030504.388888889,28,7,357456,561058
AMZN_USR_21457,1,28,6,19,3,7,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T08:47:10.000Z,116,28,6,0.21428571428571427,0,0,0.0,1255526.857142857,30,7,63984,54770
AMZN_USR_28277,1,10,2,5,1,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T18:55:51.000Z,21,10,2,0.2,"","",0.0,1159591.0,10,2,375631,855073
AMZN_USR_42220,1,11,2,2,1,1,1,"","","","","","","","","","","","",2024-12-29T02:20:35.000Z,50,11,2,0.18181818181818182,0,0,0.0,1471007.5,29,8,260115,250765
AMZN_USR_24007,1,17,6,5,4,2,1,1,116.9700,3,"","","","","","","","","",2024-12-31T01:30:47.000Z,55,17,6,0.35294117647058826,"","",0.0,1803875.6363636365,24,9,81709,248675
AMZN_USR_33825,1,24,2,13,2,7,0,"","","","","","","","","","","","",2024-12-31T12:43:42.000Z,57,24,2,0.08333333333333333,"","",0.0,153559.0,17,2,40578,871537
AMZN_USR_23583,1,18,2,11,1,8,0,"","","","","","","","","","","","",2024-12-31T20:07:05.000Z,28,18,2,0.1111111111111111,"","",0.0,1426498.0,14,2,13975,1015733
AMZN_USR_46124,1,8,0,3,0,0,0,"","","","","","","","","","","","",2024-12-30T18:19:29.000Z,16,8,0,0.0,"","",0.0,"",7,0,517898,""
AMZN_USR_38372,1,19,6,10,3,4,1,"","","","","","","","","","","","",2024-12-31T19:37:54.000Z,107,19,6,0.3157894736842105,"","",0.0,1161992.2,14,6,19007,118014
AMZN_USR_30755,1,12,4,4,3,3,0,"","","","","","","","","","","","",2024-12-29T04:53:04.000Z,59,12,4,0.3333333333333333,11,3,0.2727272727272727,405827.61904761905,16,7,136625,821364
AMZN_USR_27262,1,12,1,6,1,2,1,"","","","","","","","","","","","",2024-12-31T18:28:32.000Z,52,12,1,0.08333333333333333,0,0,0.0,2800058.6666666665,20,3,94788,19888
AMZN_USR_35256,1,25,3,16,3,8,0,"","","","","","","","","","","","",2024-12-31T17:27:22.000Z,72,25,3,0.12,10,1,0.1,462373.5,22,4,23558,508767
AMZN_USR_50532,1,8,5,4,1,2,0,4,470.9200,14,"","","","","","","","","",2024-12-30T06:05:10.000Z,43,8,5,0.625,12,2,0.16666666666666666,743404.4761904762,13,6,150890,505913
AMZN_USR_34804,1,21,6,11,2,3,0,"","","","","","","","","","","","",2024-12-31T14:00:01.000Z,49,21,6,0.2857142857142857,"","",0.0,618674.4,13,6,189354,736605
AMZN_USR_50455,1,17,6,10,3,4,2,"","","","","","","","","","","","",2024-12-31T21:31:13.000Z,123,17,6,0.35294117647058826,34,7,0.20588235294117646,940831.2051282051,25,12,38271,8927
AMZN_USR_39163,1,15,1,11,1,2,1,"","","","","","","","","","","","",2024-12-31T21:26:54.000Z,50,15,1,0.06666666666666667,"","",0.0,"",11,1,20328,9186
AMZN_USR_30370,1,25,5,11,2,4,2,"","","","","","","","","","","","",2024-12-31T11:22:17.000Z,68,25,5,0.2,"","",0.0,1390851.0,15,5,217271,185764
AMZN_USR_34693,1,41,14,24,6,11,1,"","","","","","","","","","","","",2024-12-31T20:01:08.000Z,100,41,14,0.34146341463414637,"","",0.0,1368954.4411764706,36,14,36697,63157
AMZN_USR_25840,1,9,2,2,1,1,1,"","","","","","","","","","","","",2024-12-30T18:46:52.000Z,36,9,2,0.2222222222222222,"","",0.0,1526485.0,6,2,105188,106999
AMZN_USR_27917,1,28,4,10,3,3,0,"","","",2,161.5000,4,1,121.5000,3,0,0.0000,0,2024-12-31T00:09:18.000Z,51,28,4,0.14285714285714285,"","",0.0,1152643.1666666667,19,3,85842,469110
AMZN_USR_46556,1,9,2,4,1,2,0,"","","","","","","","","","","","",2024-12-29T18:18:04.000Z,22,9,2,0.2222222222222222,"","",0.0,1294564.6785714286,23,7,214078,757203
AMZN_USR_31400,1,5,4,4,2,2,2,1,155.9600,4,1,55.9800,2,0,0.0000,0,0,0.0000,0,2024-12-31T16:46:57.000Z,37,5,4,0.8,10,3,0.3,1113729.6363636365,16,8,13140,119005
AMZN_USR_50970,1,9,1,7,0,2,0,"","","","","","","","","","","","",2024-12-28T02:35:06.000Z,44,9,1,0.1111111111111111,15,2,0.13333333333333333,1846258.75,38,8,72182,1236428
AMZN_USR_47461,1,5,3,2,3,1,1,"","","","","","","","","","","","",2024-12-29T14:32:26.000Z,29,5,3,0.6,"","",0.0,438164.6666666667,5,3,356954,206854
AMZN_USR_32998,1,14,3,9,1,1,1,"","","","","","","","","","","","",2024-12-30T19:38:37.000Z,25,14,3,0.21428571428571427,"","",0.0,1220555.3333333333,20,6,102083,167443
AMZN_USR_30519,1,12,2,7,1,4,0,"","","",1,34.5000,3,0,0.0000,0,0,0.0000,0,2024-12-30T18:32:00.000Z,91,12,2,0.16666666666666666,0,0,0.0,1181980.2,20,5,106080,1077146
