user_id,user_id_type,customer_search_term,dma_code,postal_code,device_type,browser_family,operating_system,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before
AMZN_USR_52008,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,11,0.0000,0,11,0.0000,0,11,0.0000,0,""
AMZN_USR_35900,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,4,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_33992,adBrowserId,buy coffee maker,"","","","","",1,10,3,10,3,10,3,0,0.0000,0,23,0.0000,0,22,0.0000,0,22,0.0000,0,""
AMZN_USR_33992,adBrowserId,coffee,"","","","","",1,10,3,10,3,10,3,0,0.0000,0,23,0.0000,0,22,0.0000,0,22,0.0000,0,""
AMZN_USR_40529,adBrowserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,10,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_40529,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,10,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_21908,adBrowserId,coffee,"","","","","",1,16,3,16,3,16,3,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_21908,adBrowserId,buy coffee maker,"","","","","",1,13,2,13,2,13,2,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_36225,sisDeviceId,buy coffee maker,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_36225,sisDeviceId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_48107,adBrowserId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_48107,adBrowserId,coffee,"","","","","",1,12,0,12,0,12,0,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_49343,adBrowserId,coffee,"","","","","",2,2,0,2,0,2,0,"","","","","","","","","","","","",""
AMZN_USR_25497,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,2,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_25255,adUserId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,13,0.0000,0,10,0.0000,0,9,0.0000,0,""
AMZN_USR_25255,adUserId,coffee,"","","","","",1,11,0,11,0,11,0,0,0.0000,0,13,0.0000,0,10,0.0000,0,9,0.0000,0,""
AMZN_USR_51030,sisDeviceId,buy coffee maker,"","","","","",1,14,3,6,0,1,0,0,0.0000,0,25,0.0000,0,13,0.0000,0,8,0.0000,0,2024-12-31T04:05:30.000Z
AMZN_USR_51030,sisDeviceId,coffee,"","","","","",1,21,2,10,1,4,1,0,0.0000,0,25,0.0000,0,13,0.0000,0,8,0.0000,0,2024-12-31T08:06:33.000Z
AMZN_USR_36272,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,16,44.9700,3,14,44.9700,3,11,44.9700,3,""
AMZN_USR_36272,adBrowserId,buy coffee maker,"","","","","",1,5,3,5,3,5,3,0,0.0000,0,16,44.9700,3,14,44.9700,3,11,44.9700,3,""
AMZN_USR_45058,adUserId,buy coffee maker,"","","","","",3,19,2,19,2,19,2,0,0.0000,0,4,56.9700,3,4,56.9700,3,4,56.9700,3,""
AMZN_USR_45058,adUserId,coffee,"","","","","",3,13,2,13,2,13,2,0,0.0000,0,4,56.9700,3,4,56.9700,3,4,56.9700,3,""
AMZN_USR_24379,adUserId,coffee,"","","","","",1,10,0,10,0,10,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_24379,adUserId,buy coffee maker,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_50512,adUserId,buy coffee maker,"","","","","",2,16,2,16,2,16,2,0,0.0000,0,31,0.0000,0,24,0.0000,0,18,0.0000,0,""
AMZN_USR_50512,adUserId,coffee,"","","","","",2,14,0,14,0,14,0,0,0.0000,0,31,0.0000,0,24,0.0000,0,18,0.0000,0,""
AMZN_USR_26442,sisDeviceId,coffee,"","","","","",1,2,1,2,1,2,1,1,0.0000,0,4,0.0000,0,3,0.0000,0,0,0.0000,0,""
AMZN_USR_31090,adUserId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,2,0.0000,0,18,101.5000,7,12,101.5000,7,6,43.5000,3,""
AMZN_USR_31090,adUserId,coffee,"","","","","",1,8,1,8,1,8,1,2,0.0000,0,18,101.5000,7,12,101.5000,7,6,43.5000,3,""
AMZN_USR_25338,sisDeviceId,buy coffee maker,"","","","","",1,11,1,11,1,11,1,0,0.0000,0,5,0.0000,0,4,0.0000,0,4,0.0000,0,2024-12-31T19:47:22.000Z
AMZN_USR_25338,sisDeviceId,coffee,"","","","","",1,11,3,11,3,11,3,0,0.0000,0,5,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_36282,sisDeviceId,buy coffee maker,"","","","","",1,8,0,4,0,0,0,0,0.0000,0,2,155.9600,4,0,0.0000,0,0,0.0000,0,2024-12-29T09:26:05.000Z
AMZN_USR_36282,sisDeviceId,coffee,"","","","","",1,7,0,5,0,3,0,0,0.0000,0,2,155.9600,4,0,0.0000,0,0,0.0000,0,2024-12-30T00:46:29.000Z
AMZN_USR_52361,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_52361,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_39329,adBrowserId,coffee,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_39329,adBrowserId,buy coffee maker,"","","","","",1,11,1,11,1,11,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_37597,adUserId,coffee,"","","","","",2,26,3,26,3,26,3,2,0.0000,0,18,0.0000,0,16,0.0000,0,16,0.0000,0,""
AMZN_USR_37597,adUserId,buy coffee maker,"","","","","",2,23,7,23,7,23,7,2,0.0000,0,18,0.0000,0,16,0.0000,0,16,0.0000,0,""
AMZN_USR_22099,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,20,0.0000,0,16,0.0000,0,16,0.0000,0,""
AMZN_USR_20212,adUserId,coffee,"","","","","",2,23,9,23,9,23,9,0,0.0000,0,37,0.0000,0,34,0.0000,0,27,0.0000,0,""
AMZN_USR_20212,adUserId,buy coffee maker,"","","","","",2,23,8,23,8,23,8,0,0.0000,0,37,0.0000,0,34,0.0000,0,27,0.0000,0,""
AMZN_USR_52133,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,1,0.0000,0,7,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_48481,adUserId,coffee,"","","","","",1,4,3,4,3,4,3,0,0.0000,0,13,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_48481,adUserId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,13,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_28851,sisDeviceId,buy coffee maker,"","","","","",2,15,3,15,3,15,3,0,0.0000,0,9,0.0000,0,8,0.0000,0,8,0.0000,0,""
AMZN_USR_28851,sisDeviceId,coffee,"","","","","",2,15,4,15,4,15,4,0,0.0000,0,9,0.0000,0,8,0.0000,0,8,0.0000,0,""
AMZN_USR_31963,adUserId,buy coffee maker,"","","","","",2,14,3,5,2,2,1,0,0.0000,0,19,0.0000,0,15,0.0000,0,14,0.0000,0,2024-12-31T12:54:12.000Z
AMZN_USR_31963,adUserId,coffee,"","","","","",2,12,8,6,5,5,3,0,0.0000,0,19,0.0000,0,15,0.0000,0,14,0.0000,0,2024-12-29T15:58:11.000Z
AMZN_USR_41979,sisDeviceId,buy coffee maker,"","","","","",1,9,1,9,1,9,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_41979,sisDeviceId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_49323,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,0,0,1,155.9600,4,13,0.0000,0,9,0.0000,0,7,0.0000,0,2024-12-25T13:04:11.000Z
AMZN_USR_49323,sisDeviceId,coffee,"","","","","",1,9,2,4,1,0,1,1,155.9600,4,13,0.0000,0,9,0.0000,0,7,0.0000,0,2024-12-31T06:07:15.000Z
AMZN_USR_45690,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,1,0.0000,0,7,59.9600,4,4,59.9600,4,4,59.9600,4,""
AMZN_USR_45690,sisDeviceId,coffee,"","","","","",1,2,0,2,0,2,0,1,0.0000,0,7,59.9600,4,4,59.9600,4,4,59.9600,4,""
AMZN_USR_47497,adUserId,buy coffee maker,"","","","","",1,11,1,11,1,11,1,0,0.0000,0,7,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_47497,adUserId,coffee,"","","","","",1,19,0,19,0,19,0,0,0.0000,0,7,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_51385,adUserId,coffee,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,17,91.4700,6,13,91.4700,6,13,91.4700,6,""
AMZN_USR_51385,adUserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,17,91.4700,6,13,91.4700,6,13,91.4700,6,""
AMZN_USR_51470,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,1,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_46950,sisDeviceId,coffee,"","","","","",1,9,1,4,0,2,0,0,0.0000,0,5,0.0000,0,4,0.0000,0,4,0.0000,0,2024-12-31T10:24:08.000Z
AMZN_USR_46950,sisDeviceId,buy coffee maker,"","","","","",1,2,0,2,0,1,0,0,0.0000,0,5,0.0000,0,4,0.0000,0,4,0.0000,0,2024-12-29T16:04:07.000Z
AMZN_USR_19833,sisDeviceId,coffee,"","","","","",1,3,0,3,0,3,0,1,0.0000,0,3,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_19833,sisDeviceId,buy coffee maker,"","","","","",1,5,1,5,1,5,1,1,0.0000,0,3,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_47394,sisDeviceId,coffee,"","","","","",1,2,2,1,0,0,0,1,0.0000,0,5,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-23T23:58:08.000Z
AMZN_USR_47394,sisDeviceId,buy coffee maker,"","","","","",1,4,1,3,1,1,0,1,0.0000,0,5,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-31T16:24:58.000Z
AMZN_USR_25410,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,19,0.0000,0,14,0.0000,0,6,0.0000,0,""
AMZN_USR_37327,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,13,0.0000,0,7,0.0000,0,4,0.0000,0,""
AMZN_USR_37327,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,13,0.0000,0,7,0.0000,0,4,0.0000,0,""
AMZN_USR_45896,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_45896,adBrowserId,buy coffee maker,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_30179,adBrowserId,coffee,"","","","","",1,5,0,1,0,0,0,2,0.0000,0,16,0.0000,0,12,0.0000,0,9,0.0000,0,2024-12-31T12:25:42.000Z
AMZN_USR_30179,adBrowserId,buy coffee maker,"","","","","",1,6,2,4,1,1,1,2,0.0000,0,16,0.0000,0,12,0.0000,0,9,0.0000,0,2024-12-31T04:13:52.000Z
AMZN_USR_48789,sisDeviceId,buy coffee maker,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,6,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_48789,sisDeviceId,coffee,"","","","","",1,4,3,4,3,4,3,0,0.0000,0,6,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_41760,sisDeviceId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,7,398.9200,19,7,398.9200,19,7,398.9200,19,""
AMZN_USR_41760,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,7,398.9200,19,7,398.9200,19,7,398.9200,19,""
AMZN_USR_25694,adBrowserId,coffee,"","","","","",3,8,1,8,1,8,1,0,0.0000,0,18,0.0000,0,14,0.0000,0,10,0.0000,0,""
AMZN_USR_25694,adBrowserId,buy coffee maker,"","","","","",1,14,3,14,3,14,3,0,0.0000,0,18,0.0000,0,14,0.0000,0,10,0.0000,0,""
AMZN_USR_51391,adUserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,1,0.0000,0,7,151.9700,5,3,0.0000,0,2,0.0000,0,""
AMZN_USR_51391,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,1,0.0000,0,7,151.9700,5,3,0.0000,0,2,0.0000,0,""
AMZN_USR_39740,adBrowserId,coffee,"","","","","",1,17,2,17,2,17,2,0,0.0000,0,14,0.0000,0,13,0.0000,0,9,0.0000,0,""
AMZN_USR_39740,adBrowserId,buy coffee maker,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,14,0.0000,0,13,0.0000,0,9,0.0000,0,""
AMZN_USR_20829,sisDeviceId,coffee,"","","","","",1,6,2,6,2,6,2,0,0.0000,0,7,0.0000,0,7,0.0000,0,5,0.0000,0,""
AMZN_USR_20829,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,7,0.0000,0,7,0.0000,0,5,0.0000,0,""
AMZN_USR_38727,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,17,792.8500,26,16,792.8500,26,16,792.8500,26,""
AMZN_USR_38727,sisDeviceId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,17,792.8500,26,16,792.8500,26,16,792.8500,26,""
AMZN_USR_25548,sisDeviceId,coffee,"","","","","",2,19,4,19,4,19,4,0,0.0000,0,27,0.0000,0,20,0.0000,0,14,0.0000,0,""
AMZN_USR_25548,sisDeviceId,buy coffee maker,"","","","","",1,12,3,12,3,12,3,0,0.0000,0,27,0.0000,0,20,0.0000,0,14,0.0000,0,""
AMZN_USR_38560,adUserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,9,0.0000,0,9,0.0000,0,7,0.0000,0,""
AMZN_USR_45368,adBrowserId,coffee,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_45368,adBrowserId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_31904,adBrowserId,buy coffee maker,"","","","","",1,10,2,6,1,0,1,0,0.0000,0,9,0.0000,0,9,0.0000,0,8,0.0000,0,2024-12-30T22:16:23.000Z
AMZN_USR_31904,adBrowserId,coffee,"","","","","",1,14,0,10,0,2,0,0,0.0000,0,9,0.0000,0,9,0.0000,0,8,0.0000,0,2024-12-30T21:20:04.000Z
AMZN_USR_52282,adUserId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_52282,adUserId,coffee,"","","","","",1,10,2,10,2,10,2,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_30535,adUserId,buy coffee maker,"","","","","",1,9,2,4,0,1,0,1,0.0000,0,6,0.0000,0,2,0.0000,0,0,0.0000,0,2024-12-30T20:54:56.000Z
AMZN_USR_30535,adUserId,coffee,"","","","","",1,15,4,8,1,0,0,1,0.0000,0,6,0.0000,0,2,0.0000,0,0,0.0000,0,2024-12-29T21:03:38.000Z
AMZN_USR_45202,adUserId,coffee,"","","","","",1,10,2,10,2,10,2,1,0.0000,0,2,151.9600,4,2,151.9600,4,2,151.9600,4,""
AMZN_USR_45202,adUserId,buy coffee maker,"","","","","",2,13,0,13,0,13,0,1,0.0000,0,2,151.9600,4,2,151.9600,4,2,151.9600,4,""
AMZN_USR_34091,adBrowserId,coffee,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_34091,adBrowserId,buy coffee maker,"","","","","",1,15,3,15,3,15,3,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_51803,adBrowserId,coffee,"","","","","",1,11,0,6,0,0,0,0,0.0000,0,13,0.0000,0,10,0.0000,0,7,0.0000,0,2024-12-31T13:22:13.000Z
AMZN_USR_51803,adBrowserId,buy coffee maker,"","","","","",1,15,4,11,2,5,2,0,0.0000,0,13,0.0000,0,10,0.0000,0,7,0.0000,0,2024-12-31T00:56:58.000Z
AMZN_USR_47220,sisDeviceId,coffee,"","","","","",1,11,1,6,1,2,1,0,0.0000,0,17,56.9700,3,10,56.9700,3,4,0.0000,0,2024-12-31T12:11:39.000Z
AMZN_USR_47220,sisDeviceId,buy coffee maker,"","","","","",1,5,2,3,0,2,0,0,0.0000,0,17,56.9700,3,10,56.9700,3,4,0.0000,0,2024-12-30T18:21:16.000Z
AMZN_USR_18718,adUserId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,11,0.0000,0,9,0.0000,0,4,0.0000,0,""
AMZN_USR_18718,adUserId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,11,0.0000,0,9,0.0000,0,4,0.0000,0,""
AMZN_USR_32129,adBrowserId,coffee,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,10,92.5000,7,7,92.5000,7,5,92.5000,7,""
AMZN_USR_32129,adBrowserId,buy coffee maker,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,10,92.5000,7,7,92.5000,7,5,92.5000,7,""
AMZN_USR_41102,adBrowserId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,14,0.0000,0,14,0.0000,0,14,0.0000,0,""
AMZN_USR_41102,adBrowserId,coffee,"","","","","",1,5,3,5,3,5,3,0,0.0000,0,14,0.0000,0,14,0.0000,0,14,0.0000,0,""
AMZN_USR_50205,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,15,0.0000,0,15,0.0000,0,15,0.0000,0,""
AMZN_USR_30917,adBrowserId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,11,0.0000,0,8,0.0000,0,5,0.0000,0,""
AMZN_USR_30917,adBrowserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,11,0.0000,0,8,0.0000,0,5,0.0000,0,""
AMZN_USR_42031,adUserId,buy coffee maker,"","","","","",2,11,3,11,3,11,3,0,0.0000,0,7,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_42031,adUserId,coffee,"","","","","",2,19,0,19,0,19,0,0,0.0000,0,7,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_46308,sisDeviceId,coffee,"","","","","",1,10,2,10,2,10,2,0,0.0000,0,9,0.0000,0,9,0.0000,0,6,0.0000,0,""
AMZN_USR_46308,sisDeviceId,buy coffee maker,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,9,0.0000,0,9,0.0000,0,6,0.0000,0,""
AMZN_USR_34173,sisDeviceId,buy coffee maker,"","","","","",2,13,1,13,1,13,1,1,0.0000,0,19,251.8900,20,16,251.8900,20,15,251.8900,20,""
AMZN_USR_34173,sisDeviceId,coffee,"","","","","",2,18,0,18,0,18,0,1,0.0000,0,19,251.8900,20,16,251.8900,20,15,251.8900,20,""
AMZN_USR_24442,adUserId,buy coffee maker,"","","","","",1,4,0,0,0,0,0,0,0.0000,0,15,208.0000,9,10,0.0000,0,9,0.0000,0,2024-12-25T12:32:33.000Z
AMZN_USR_24442,adUserId,coffee,"","","","","",1,3,2,1,1,1,1,0,0.0000,0,15,208.0000,9,10,0.0000,0,9,0.0000,0,2024-12-31T05:36:50.000Z
AMZN_USR_34693,adUserId,buy coffee maker,"","","","","",1,17,7,8,4,4,0,0,0.0000,0,30,0.0000,0,22,0.0000,0,14,0.0000,0,2024-12-31T04:17:34.000Z
AMZN_USR_34693,adUserId,coffee,"","","","","",1,24,7,15,2,6,1,0,0.0000,0,30,0.0000,0,22,0.0000,0,14,0.0000,0,2024-12-31T15:01:08.000Z
AMZN_USR_19303,adUserId,coffee,"","","","","",1,8,4,2,2,1,1,0,0.0000,0,8,0.0000,0,3,0.0000,0,2,0.0000,0,2024-12-30T16:54:43.000Z
AMZN_USR_19303,adUserId,buy coffee maker,"","","","","",1,12,1,8,1,4,0,0,0.0000,0,8,0.0000,0,3,0.0000,0,2,0.0000,0,2024-12-30T19:48:38.000Z
AMZN_USR_40721,adBrowserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_40721,adBrowserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_48777,sisDeviceId,buy coffee maker,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_48777,sisDeviceId,coffee,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_45350,adBrowserId,coffee,"","","","","",1,12,3,12,3,12,3,1,0.0000,0,8,0.0000,0,8,0.0000,0,6,0.0000,0,""
AMZN_USR_45350,adBrowserId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,1,0.0000,0,8,0.0000,0,8,0.0000,0,6,0.0000,0,""
AMZN_USR_51053,adBrowserId,coffee,"","","","","",1,13,3,13,3,13,3,1,0.0000,0,16,79.9600,7,13,79.9600,7,12,79.9600,7,""
AMZN_USR_51053,adBrowserId,buy coffee maker,"","","","","",1,15,1,15,1,15,1,1,0.0000,0,16,79.9600,7,13,79.9600,7,12,79.9600,7,""
AMZN_USR_29514,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,5,123.9500,5,3,123.9500,5,3,123.9500,5,""
AMZN_USR_29514,sisDeviceId,buy coffee maker,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,5,123.9500,5,3,123.9500,5,3,123.9500,5,""
AMZN_USR_31546,adUserId,coffee,"","","","","",1,4,3,4,3,4,3,0,0.0000,0,16,151.9600,6,15,151.9600,6,13,151.9600,6,""
AMZN_USR_31546,adUserId,buy coffee maker,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,16,151.9600,6,15,151.9600,6,13,151.9600,6,""
AMZN_USR_19163,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,6,0.0000,0,3,0.0000,0,0,0.0000,0,""
AMZN_USR_19163,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,6,0.0000,0,3,0.0000,0,0,0.0000,0,""
AMZN_USR_21230,adBrowserId,buy coffee maker,"","","","","",3,7,1,7,1,7,1,0,0.0000,0,2,49.9900,1,2,49.9900,1,2,49.9900,1,""
AMZN_USR_21230,adBrowserId,coffee,"","","","","",3,13,1,13,1,13,1,0,0.0000,0,2,49.9900,1,2,49.9900,1,2,49.9900,1,""
AMZN_USR_35094,sisDeviceId,buy coffee maker,"","","","","",1,2,1,2,1,2,1,0,0.0000,0,9,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_35094,sisDeviceId,coffee,"","","","","",1,5,4,5,4,5,4,0,0.0000,0,9,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_24261,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,10,225.5000,7,8,225.5000,7,7,202.5000,5,""
AMZN_USR_41646,sisDeviceId,coffee,"","","","","",1,7,2,7,2,7,2,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_41646,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_42259,adUserId,coffee,"","","","","",1,6,3,6,3,6,3,0,0.0000,0,12,0.0000,0,11,0.0000,0,7,0.0000,0,""
AMZN_USR_42259,adUserId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,12,0.0000,0,11,0.0000,0,7,0.0000,0,""
AMZN_USR_25797,sisDeviceId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,17,0.0000,0,13,0.0000,0,10,0.0000,0,""
AMZN_USR_28502,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,6,120.0000,4,4,0.0000,0,2,0.0000,0,""
AMZN_USR_28502,adBrowserId,coffee,"","","","","",1,2,1,2,1,2,1,0,0.0000,0,6,120.0000,4,4,0.0000,0,2,0.0000,0,""
AMZN_USR_37085,adBrowserId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,12,0.0000,0,8,0.0000,0,3,0.0000,0,""
AMZN_USR_37085,adBrowserId,coffee,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,12,0.0000,0,8,0.0000,0,3,0.0000,0,""
AMZN_USR_22321,adUserId,buy coffee maker,"","","","","",2,14,1,14,1,14,1,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_22321,adUserId,coffee,"","","","","",2,11,3,11,3,11,3,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_40081,adUserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_40081,adUserId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_31729,adUserId,buy coffee maker,"","","","","",1,9,2,9,2,9,2,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_31729,adUserId,coffee,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_47528,adBrowserId,coffee,"","","","","",2,4,2,4,2,4,2,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_47528,adBrowserId,buy coffee maker,"","","","","",2,1,0,1,0,1,0,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
