search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d
1,2,3,2,2,1,0,3,0,0,2,0,0,2,0,0
1,1,1,1,1,0,0,3,0,0,2,0,0,2,0,0
1,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0,3,0,1,0,1,0,0,1,0,0,0,0,0
2,7,3,2,2,0,0,3,0,0,1,0,0,0,0,0
2,6,2,1,1,0,0,3,0,0,1,0,0,0,0,0
1,3,1,1,1,0,0,,,,,,,,,
1,7,0,6,0,3,0,,,,,,,,,
1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,2,1,1,1,5,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,7,2,4,2,0,1,2,0,0,2,0,0,0,0,0
1,4,3,4,3,0,2,2,0,0,2,0,0,0,0,0
1,4,0,0,0,0,0,9,100,4,3,0,0,1,0,0
1,2,1,0,0,0,0,9,100,4,3,0,0,1,0,0
1,5,2,3,2,1,0,2,0,0,2,0,0,1,0,0
1,4,0,4,0,2,0,2,0,0,2,0,0,1,0,0
1,1,2,0,2,0,0,8,0,0,7,0,0,2,0,0
1,3,0,3,0,0,0,8,0,0,7,0,0,2,0,0
2,4,0,3,0,0,0,4,0,0,1,0,0,0,0,0
2,9,1,6,1,1,0,4,0,0,1,0,0,0,0,0
2,9,2,5,2,2,0,6,51.98,2,2,51.98,2,0,0,0
2,7,0,3,0,1,0,6,51.98,2,2,51.98,2,0,0,0
1,3,3,3,3,0,0,3,0,0,3,0,0,0,0,0
1,7,0,5,0,0,0,3,0,0,3,0,0,0,0,0
1,8,1,8,1,1,0,7,0,0,7,0,0,2,0,0
1,3,1,1,0,0,0,7,0,0,7,0,0,2,0,0
1,5,1,4,1,0,1,9,116.97,6,7,116.97,6,1,0,0
1,3,0,2,0,0,0,9,116.97,6,7,116.97,6,1,0,0
2,14,3,9,2,3,0,5,0,0,3,0,0,1,0,0
2,4,2,2,1,0,0,5,0,0,3,0,0,1,0,0
1,3,0,0,0,0,0,7,162,4,3,0,0,1,0,0
1,2,0,0,0,0,0,7,162,4,3,0,0,1,0,0
1,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0
1,2,1,2,1,0,1,5,0,0,0,0,0,0,0,0
1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,6,141.98,6,1,0,0,0,0,0
1,6,1,5,1,0,0,6,141.98,6,1,0,0,0,0,0
3,14,4,5,3,2,2,7,0,0,5,0,0,1,0,0
3,13,4,9,2,5,0,7,0,0,5,0,0,1,0,0
1,4,0,4,0,1,0,6,0,0,5,0,0,2,0,0
1,2,0,2,0,0,0,6,0,0,5,0,0,2,0,0
1,4,4,1,2,0,0,3,0,0,2,0,0,1,0,0
1,3,3,3,3,0,1,3,0,0,2,0,0,1,0,0
1,15,2,10,1,2,0,9,0,0,7,0,0,3,0,0
1,7,1,6,1,4,0,9,0,0,7,0,0,3,0,0
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,7,1,5,1,1,0,8,70.99,5,4,70.99,5,2,52,4
1,4,3,4,2,1,0,8,70.99,5,4,70.99,5,2,52,4
1,6,0,3,0,2,0,5,0,0,2,0,0,0,0,0
1,7,1,4,1,0,0,5,0,0,2,0,0,0,0,0
2,4,0,3,0,1,0,4,0,0,3,0,0,1,0,0
2,6,2,3,1,1,0,4,0,0,3,0,0,1,0,0
2,12,1,8,1,0,0,2,41.97,3,2,41.97,3,0,0,0
2,14,4,11,4,2,1,2,41.97,3,2,41.97,3,0,0,0
1,4,0,3,0,1,0,3,0,0,2,0,0,1,0,0
1,3,0,3,0,0,0,3,0,0,2,0,0,1,0,0
1,10,4,8,3,1,0,6,0,0,5,0,0,1,0,0
1,8,4,7,4,1,3,6,0,0,5,0,0,1,0,0
2,15,1,12,1,2,0,5,0,0,4,0,0,0,0,0
2,7,3,3,2,0,0,5,0,0,4,0,0,0,0,0
2,2,0,1,0,1,0,5,0,0,0,0,0,0,0,0
2,4,2,3,1,0,0,5,0,0,0,0,0,0,0,0
1,5,0,4,0,1,0,2,0,0,1,0,0,0,0,0
1,7,2,5,1,1,1,2,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,2,0,0,2,0,0,1,0,0
1,3,0,3,0,0,0,2,0,0,2,0,0,1,0,0
1,14,3,11,1,1,1,5,0,0,3,0,0,2,0,0
1,7,1,5,1,0,1,5,0,0,3,0,0,2,0,0
1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,1,3,1,0,1,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,14,3,7,2,1,0,8,262.96,10,7,262.96,10,1,0,0
2,9,1,8,1,5,0,8,262.96,10,7,262.96,10,1,0,0
1,1,0,0,0,0,0,7,244,7,2,0,0,0,0,0
1,1,0,0,0,0,0,7,244,7,2,0,0,0,0,0
1,4,1,3,0,1,0,1,0,0,0,0,0,0,0,0
1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,10,0,8,0,2,0,8,0,0,4,0,0,0,0,0
1,7,2,7,1,0,0,8,0,0,4,0,0,0,0,0
2,10,4,9,3,3,0,8,0,0,4,0,0,1,0,0
2,10,4,8,1,3,1,8,0,0,4,0,0,1,0,0
1,6,0,4,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
1,3,2,2,2,1,1,5,0,0,4,0,0,2,0,0
1,6,1,3,1,1,0,5,0,0,4,0,0,2,0,0
1,15,2,13,1,3,0,4,0,0,3,0,0,0,0,0
1,11,1,8,1,2,0,4,0,0,3,0,0,0,0,0
2,10,5,8,3,3,0,9,0,0,6,0,0,2,0,0
2,21,0,18,0,1,0,9,0,0,6,0,0,2,0,0
1,6,0,4,0,1,0,5,0,0,4,0,0,1,0,0
1,3,1,3,0,0,0,5,0,0,4,0,0,1,0,0
1,4,4,4,2,1,1,5,77.97,3,3,0,0,1,0,0
1,3,0,3,0,0,0,5,77.97,3,3,0,0,1,0,0
2,7,1,6,1,3,0,11,0,0,5,0,0,1,0,0
2,9,2,8,2,3,1,11,0,0,5,0,0,1,0,0
1,7,2,4,2,3,0,6,0,0,2,0,0,0,0,0
1,5,0,4,0,2,0,6,0,0,2,0,0,0,0,0
1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,1,5,1,0,0,2,0,0,2,0,0,0,0,0
1,9,1,4,1,2,0,2,0,0,2,0,0,0,0,0
1,7,4,5,3,0,3,1,0,0,1,0,0,0,0,0
1,10,1,6,1,4,0,1,0,0,1,0,0,0,0,0
1,1,3,1,3,1,0,3,0,0,3,0,0,1,0,0
1,2,0,1,0,0,0,3,0,0,3,0,0,1,0,0
1,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0
1,5,1,4,1,2,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,3,271.47,6,2,149.97,3,0,0,0
1,5,3,4,2,1,0,3,271.47,6,2,149.97,3,0,0,0
1,8,1,5,1,1,0,4,150,3,2,150,3,1,150,3
1,7,0,6,0,3,0,4,150,3,2,150,3,1,150,3
1,3,1,1,0,0,0,3,39,3,1,0,0,0,0,0
1,3,1,2,1,0,0,3,39,3,1,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2,4,2,0,0,4,0,0,1,0,0,0,0,0
1,2,1,2,1,0,0,4,0,0,1,0,0,0,0,0
3,10,4,6,2,3,1,5,0,0,3,0,0,0,0,0
3,22,4,16,3,5,1,5,0,0,3,0,0,0,0,0
2,5,3,4,3,3,1,4,0,0,3,0,0,1,0,0
2,8,1,8,1,3,0,4,0,0,3,0,0,1,0,0
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,13,0,6,0,3,0,1,0,0,1,0,0,0,0,0
1,15,3,13,3,4,0,14,473.48,26,6,192,5,0,0,0
1,11,3,8,3,2,0,14,473.48,26,6,192,5,0,0,0
1,6,2,4,1,1,0,2,0,0,2,0,0,0,0,0
1,3,0,1,0,0,0,2,0,0,2,0,0,0,0,0
2,5,1,3,0,0,0,4,0,0,3,0,0,1,0,0
2,12,0,11,0,2,0,4,0,0,3,0,0,1,0,0
1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0
1,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,6,1,5,1,2,0,1,0,0,1,0,0,0,0,0
1,6,2,4,2,3,1,1,0,0,1,0,0,0,0,0
1,8,2,6,1,3,1,1,0,0,1,0,0,1,0,0
1,6,2,4,2,0,1,1,0,0,1,0,0,1,0,0
1,6,0,3,0,0,0,5,0,0,2,0,0,0,0,0
1,4,1,3,0,1,0,5,0,0,2,0,0,0,0,0
1,3,0,0,0,0,0,9,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,9,0,0,1,0,0,0,0,0
1,8,1,5,1,1,0,3,0,0,2,0,0,0,0,0
1,6,3,2,3,0,0,3,0,0,2,0,0,0,0,0
2,10,1,5,1,0,0,3,0,0,1,0,0,0,0,0
2,13,0,4,0,1,0,3,0,0,1,0,0,0,0,0
1,4,1,4,0,3,0,1,0,0,0,0,0,0,0,0
1,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0
2,12,2,9,2,3,0,1,0,0,1,0,0,0,0,0
2,10,2,10,2,2,1,1,0,0,1,0,0,0,0,0
1,2,0,2,0,1,0,5,0,0,1,0,0,0,0,0
1,6,1,4,1,0,0,5,0,0,1,0,0,0,0,0
1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,3,3,3,2,2,0,9,41.97,3,5,41.97,3,2,0,0
1,5,0,3,0,2,0,9,41.97,3,5,41.97,3,2,0,0
1,7,2,5,2,1,1,8,0,0,4,0,0,1,0,0
1,3,2,2,2,1,0,8,0,0,4,0,0,1,0,0
1,3,0,2,0,2,0,5,264,7,3,264,7,1,144,3
1,6,0,6,0,0,0,5,264,7,3,264,7,1,144,3
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,5,1,4,1,2,0,1,0,0,1,0,0,0,0,0
1,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,3,1,3,1,3,0,4,83.98,2,2,0,0,0,0,0
1,2,2,2,2,0,0,4,83.98,2,2,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,1,2,1,2,4,0,0,2,0,0,0,0,0
1,7,0,7,0,0,0,4,0,0,2,0,0,0,0,0
1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,2,0,2,0,0,6,0,0,2,0,0,1,0,0
1,4,0,3,0,1,0,6,0,0,2,0,0,1,0,0
3,18,8,12,7,2,2,9,0,0,5,0,0,3,0,0
3,18,1,12,1,3,0,9,0,0,5,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,6,2,1,0,5,0,0,4,0,0,1,0,0
2,4,2,4,0,1,0,5,0,0,4,0,0,1,0,0
1,3,2,2,2,2,0,5,0,0,3,0,0,0,0,0
1,6,2,6,1,1,1,5,0,0,3,0,0,0,0,0
1,5,0,4,0,0,0,1,0,0,1,0,0,0,0,0
1,6,1,6,1,1,0,1,0,0,1,0,0,0,0,0
1,5,3,4,3,2,1,2,0,0,1,0,0,0,0,0
1,16,2,12,1,4,0,2,0,0,1,0,0,0,0,0
2,10,2,6,1,2,0,4,0,0,1,0,0,0,0,0
2,13,2,4,0,0,0,4,0,0,1,0,0,0,0,0
1,5,0,4,0,1,0,2,0,0,1,0,0,0,0,0
1,5,1,4,0,0,0,2,0,0,1,0,0,0,0,0
1,7,6,4,4,0,1,14,0,0,12,0,0,2,0,0
1,8,1,7,0,3,0,14,0,0,12,0,0,2,0,0
2,13,1,8,1,1,0,6,0,0,6,0,0,4,0,0
2,14,4,10,4,5,0,6,0,0,6,0,0,4,0,0
1,6,1,6,1,0,0,2,0,0,2,0,0,0,0,0
1,2,0,2,0,1,0,2,0,0,2,0,0,0,0,0
1,2,1,2,1,1,0,6,0,0,4,0,0,1,0,0
1,10,3,8,2,3,0,6,0,0,4,0,0,1,0,0
1,1,1,1,1,0,0,5,0,0,5,0,0,0,0,0
1,6,0,6,0,0,0,5,0,0,5,0,0,0,0,0
1,2,1,2,1,1,0,,,,,,,,,
1,4,0,4,0,1,0,,,,,,,,,
1,5,0,2,0,0,0,4,0,0,1,0,0,0,0,0
1,4,0,2,0,1,0,4,0,0,1,0,0,0,0,0
1,4,1,2,1,0,0,7,223.96,8,6,223.96,8,1,160,4
1,2,1,2,1,1,0,7,223.96,8,6,223.96,8,1,160,4
1,5,1,4,1,0,1,4,0,0,0,0,0,0,0,0
1,5,1,2,0,0,0,4,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,7,0,4,0,1,0,4,0,0,3,0,0,1,0,0
1,3,3,2,2,1,0,4,0,0,3,0,0,1,0,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,7,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,4,1,3,1,0,0,4,0,0,1,0,0,0,0,0
1,4,1,3,0,0,0,4,0,0,1,0,0,0,0,0
1,5,0,4,0,0,0,1,46,4,1,46,4,0,0,0
1,4,1,3,0,1,0,1,46,4,1,46,4,0,0,0
1,5,0,3,0,1,0,3,34.5,5,2,34.5,5,1,0,0
1,9,1,6,1,1,0,3,34.5,5,2,34.5,5,1,0,0
1,8,1,7,1,1,0,11,0,0,6,0,0,3,0,0
1,8,1,5,0,1,0,11,0,0,6,0,0,3,0,0
4,14,1,8,1,0,0,2,0,0,2,0,0,0,0,0
4,9,5,7,3,1,2,2,0,0,2,0,0,0,0,0
1,2,3,2,1,0,0,5,0,0,3,0,0,0,0,0
1,5,2,4,1,1,0,5,0,0,3,0,0,0,0,0
1,6,0,3,0,0,0,6,0,0,2,0,0,0,0,0
1,7,0,6,0,2,0,6,0,0,2,0,0,0,0,0
1,4,1,3,1,1,0,6,0,0,3,0,0,1,0,0
1,3,1,2,0,1,0,6,0,0,3,0,0,1,0,0
1,2,0,2,0,0,0,4,0,0,3,0,0,1,0,0
1,6,0,6,0,0,0,4,0,0,3,0,0,1,0,0
2,5,0,4,0,1,0,2,0,0,0,0,0,0,0,0
2,11,1,7,0,2,0,2,0,0,0,0,0,0,0,0
1,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0
1,6,0,6,0,1,0,2,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,7,43.5,3,4,43.5,3,2,0,0
1,4,0,3,0,1,0,7,43.5,3,4,43.5,3,2,0,0
1,1,2,1,2,0,1,3,0,0,2,0,0,0,0,0
1,3,0,3,0,1,0,3,0,0,2,0,0,0,0,0
1,3,1,3,1,1,0,3,0,0,2,0,0,1,0,0
1,6,1,5,1,1,0,3,0,0,2,0,0,1,0,0
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2,2,1,1,0,4,0,0,0,0,0,0,0,0
2,4,1,3,0,1,0,4,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0
1,3,1,1,1,0,1,3,0,0,3,0,0,0,0,0
1,3,3,2,3,1,1,5,0,0,4,0,0,0,0,0
1,4,2,3,1,0,0,5,0,0,4,0,0,0,0,0
1,5,0,2,0,0,0,4,0,0,4,0,0,2,0,0
1,6,2,5,1,0,0,4,0,0,4,0,0,2,0,0
2,9,4,8,2,4,1,4,0,0,4,0,0,0,0,0
2,8,2,6,2,4,0,4,0,0,4,0,0,0,0,0
1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,5,1,5,1,1,0,2,0,0,0,0,0,0,0,0
1,6,0,4,0,1,0,8,100,2,6,100,2,0,0,0
1,8,3,7,2,1,0,8,100,2,6,100,2,0,0,0
1,8,3,6,2,1,1,5,0,0,2,0,0,1,0,0
1,12,1,6,1,2,0,5,0,0,2,0,0,1,0,0
1,8,0,6,0,3,0,1,0,0,1,0,0,0,0,0
1,13,1,8,1,2,0,1,0,0,1,0,0,0,0,0
1,0,1,0,1,0,1,3,0,0,2,0,0,0,0,0
1,2,2,1,0,0,0,3,0,0,2,0,0,0,0,0
1,4,1,3,1,0,0,6,0,0,6,0,0,3,0,0
1,7,3,5,2,1,0,6,0,0,6,0,0,3,0,0
1,3,1,2,1,0,0,2,0,0,2,0,0,2,0,0
1,4,0,3,0,1,0,2,0,0,2,0,0,2,0,0
1,3,0,3,0,1,0,2,0,0,2,0,0,0,0,0
1,8,2,5,1,3,0,2,0,0,2,0,0,0,0,0
1,7,3,6,2,5,0,4,0,0,1,0,0,0,0,0
1,4,2,4,0,0,0,4,0,0,1,0,0,0,0,0
1,6,0,4,0,2,0,1,0,0,1,0,0,0,0,0
1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2,12,4,6,2,2,0,5,0,0,5,0,0,0,0,0
2,11,3,8,3,3,1,5,0,0,5,0,0,0,0,0
1,2,1,1,1,0,0,2,0,0,2,0,0,1,0,0
1,2,1,1,1,0,0,2,0,0,2,0,0,1,0,0
1,5,3,3,1,0,0,4,0,0,3,0,0,0,0,0
1,9,3,8,3,1,1,4,0,0,3,0,0,0,0,0
1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,6,1,4,0,1,0,1,0,0,1,0,0,0,0,0
1,2,2,1,2,0,1,4,0,0,2,0,0,1,0,0
1,3,1,1,1,1,0,4,0,0,2,0,0,1,0,0
1,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,4,0,4,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,0,0,3,0,0,3,0,0,0,0,0
1,8,3,4,3,1,0,3,0,0,3,0,0,0,0,0
1,2,2,1,2,0,1,5,0,0,5,0,0,1,0,0
1,5,1,4,1,3,0,5,0,0,5,0,0,1,0,0
1,9,1,3,1,0,0,2,0,0,2,0,0,1,0,0
1,12,2,10,1,1,0,2,0,0,2,0,0,1,0,0
1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,8,3,2,2,1,0,6,0,0,2,0,0,0,0,0
1,4,0,4,0,0,0,6,0,0,2,0,0,0,0,0
2,10,4,9,3,1,0,6,0,0,6,0,0,3,0,0
2,8,2,6,2,3,0,6,0,0,6,0,0,3,0,0
1,3,1,3,1,1,0,6,276,7,1,0,0,1,0,0
1,4,2,2,2,0,0,6,276,7,1,0,0,1,0,0
1,5,1,5,0,3,0,1,0,0,0,0,0,0,0,0
1,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0
1,3,1,2,1,1,0,5,0,0,3,0,0,0,0,0
1,3,0,2,0,0,0,5,0,0,3,0,0,0,0,0
1,6,3,6,3,0,1,3,106.5,3,2,106.5,3,1,106.5,3
1,7,0,6,0,4,0,3,106.5,3,2,106.5,3,1,106.5,3
1,2,0,1,0,0,0,7,0,0,3,0,0,0,0,0
1,3,0,3,0,1,0,7,0,0,3,0,0,0,0,0
2,11,1,7,1,1,1,3,157.95,5,2,157.95,5,2,157.95,5
2,9,2,9,1,3,0,3,157.95,5,2,157.95,5,2,157.95,5
1,4,2,3,2,1,0,3,245.47,10,3,245.47,10,0,0,0
1,2,2,0,2,0,0,3,245.47,10,3,245.47,10,0,0,0
1,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0
1,3,4,1,4,1,0,3,0,0,1,0,0,0,0,0
1,7,0,6,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,3,6,1,4,0,17,0,0,14,0,0,6,0,0
2,8,2,4,1,1,0,17,0,0,14,0,0,6,0,0
2,11,1,7,0,2,0,8,0,0,8,0,0,1,0,0
2,7,5,5,4,1,1,8,0,0,8,0,0,1,0,0
1,2,2,2,2,0,1,5,0,0,4,0,0,2,0,0
1,3,2,1,1,0,0,5,0,0,4,0,0,2,0,0
1,4,1,3,1,1,1,6,0,0,4,0,0,0,0,0
1,2,0,1,0,0,0,6,0,0,4,0,0,0,0,0
1,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0
1,6,1,6,1,0,0,5,0,0,0,0,0,0,0,0
1,12,0,8,0,4,0,3,0,0,3,0,0,3,0,0
1,8,4,7,4,4,1,3,0,0,3,0,0,3,0,0
1,5,1,4,1,1,0,4,0,0,4,0,0,2,0,0
1,5,0,4,0,0,0,4,0,0,4,0,0,2,0,0
2,7,1,2,0,0,0,5,0,0,2,0,0,2,0,0
2,9,1,6,1,1,0,5,0,0,2,0,0,2,0,0
1,3,2,0,0,0,0,9,0,0,6,0,0,0,0,0
1,1,0,0,0,0,0,9,0,0,6,0,0,0,0,0
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,3,1,0,3,0,0,1,0,0,0,0,0
1,4,0,2,0,0,0,3,0,0,1,0,0,0,0,0
1,5,2,4,2,0,0,8,0,0,8,0,0,2,0,0
1,4,1,3,0,0,0,8,0,0,8,0,0,2,0,0
1,7,1,5,0,1,0,2,0,0,1,0,0,1,0,0
1,6,0,3,0,0,0,2,0,0,1,0,0,1,0,0
1,3,2,2,0,0,0,4,0,0,3,0,0,0,0,0
1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0
1,5,2,5,2,1,0,3,120,4,3,120,4,2,0,0
1,4,2,4,2,0,1,3,120,4,3,120,4,2,0,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2,11,2,9,1,3,0,5,0,0,2,0,0,0,0,0
2,9,0,5,0,0,0,5,0,0,2,0,0,0,0,0
2,17,2,13,1,3,1,5,0,0,5,0,0,1,0,0
2,14,1,11,0,4,0,5,0,0,5,0,0,1,0,0
2,9,1,5,0,0,0,6,0,0,3,0,0,0,0,0
2,13,4,4,2,1,0,6,0,0,3,0,0,0,0,0
1,6,1,6,1,1,0,4,0,0,3,0,0,1,0,0
1,7,0,7,0,1,0,4,0,0,3,0,0,1,0,0
1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2,11,1,9,1,1,0,2,0,0,1,0,0,1,0,0
2,6,1,6,1,3,0,2,0,0,1,0,0,1,0,0
2,8,2,2,1,1,1,5,0,0,4,0,0,1,0,0
2,5,1,3,1,0,0,5,0,0,4,0,0,1,0,0
2,8,1,5,0,2,0,5,121.5,3,4,0,0,1,0,0
2,11,1,5,1,0,0,5,121.5,3,4,0,0,1,0,0
2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2,8,1,3,0,2,153.96,7,1,90,3,1,90,3
1,5,2,4,2,1,2,2,153.96,7,1,90,3,1,90,3
1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0
1,7,0,6,0,1,0,2,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0
1,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0
2,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0
2,12,3,6,1,2,1,1,0,0,0,0,0,0,0,0
1,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1,6,0,6,0,3,0,0,0,0,0,0,0,0,0,0
1,5,0,2,0,1,0,10,0,0,9,0,0,1,0,0
1,3,1,3,1,0,0,10,0,0,9,0,0,1,0,0
1,13,2,11,1,1,1,8,0,0,3,0,0,0,0,0
1,17,2,12,2,2,1,8,0,0,3,0,0,0,0,0
1,6,1,0,0,0,0,5,247.96,6,0,0,0,0,0,0
1,3,0,0,0,0,0,5,247.96,6,0,0,0,0,0,0
1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,8,0,6,0,2,0,3,0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0
2,5,2,4,2,0,1,14,80,4,4,80,4,0,0,0
2,13,1,10,1,3,0,14,80,4,4,80,4,0,0,0
1,5,1,4,1,1,0,6,0,0,2,0,0,1,0,0
1,4,3,3,2,2,0,6,0,0,2,0,0,1,0,0
1,3,0,2,0,1,0,4,0,0,2,0,0,0,0,0
1,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0
1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,1,3,1,2,0,6,382.43,10,3,107.97,3,1,0,0
1,5,3,2,3,0,2,6,382.43,10,3,107.97,3,1,0,0
1,6,1,0,0,0,0,5,0,0,2,0,0,1,0,0
1,2,1,0,0,0,0,5,0,0,2,0,0,1,0,0
1,3,1,1,0,0,0,5,0,0,2,0,0,0,0,0
1,4,0,2,0,0,0,5,0,0,2,0,0,0,0,0
1,6,0,0,0,0,0,6,0,0,2,0,0,1,0,0
1,3,1,0,0,0,0,6,0,0,2,0,0,1,0,0
1,4,1,4,1,2,0,3,0,0,3,0,0,0,0,0
1,2,2,0,1,0,0,3,0,0,3,0,0,0,0,0
1,11,1,9,1,3,0,2,0,0,2,0,0,1,0,0
